Byte	CorrelationStrength
0	0.36194141305697425
1	0.37002124919724966
2	0.3632592479267941
3	0.372907354729884
4	0.36855748887439
5	0.3703416405646208
6	0.3738441504162038
7	0.3707090554919169
8	0.37606843788270045
9	0.3622183750388691
10	0.37728107091911844
11	0.3681150467177827
12	0.3740764837169215
13	0.36895119523529446
14	0.3677804273595373
15	0.3638981229039591
16	0.3874414107268633
17	0.3724317160295791
18	0.3762221910883772
19	0.3655629546167789
20	0.38197124063313864
21	0.37085199544061737
22	0.36978165482077335
23	0.3673207005906579
24	0.38508838143230106
25	0.3659194835730277
26	0.36481610450460594
27	0.36173323438131044
28	0.36908776185160014
29	0.3591529541890258
30	0.36211131458741175
31	0.36024179130279166
32	0.39114158053271686
33	0.3781104687814733
34	0.37775181970457905
35	0.3679391474908557
36	0.39090990845255585
37	0.3603537379711036
38	0.37408845226032145
39	0.3649371194767613
40	0.3967059686607861
41	0.36969391870558826
42	0.37045583432214224
43	0.3617253949857687
44	0.3753558546764152
45	0.35721078294155767
46	0.35256178474655603
47	0.3600088106562054
48	0.3754540027184424
49	0.36425396858056264
50	0.37952455712364747
51	0.3600720865325295
52	0.38173850187147823
53	0.35676737830067196
54	0.36421585700309556
55	0.3633555546681795
56	0.3857873268847353
57	0.3589275885276761
58	0.37307042029621623
59	0.3555376596810941
60	0.3716995656262948
61	0.3506292262561488
62	0.36552208064642805
63	0.35423991075551203
64	0.3715457028447607
65	0.3636922320764916
66	0.3782883673430633
67	0.35661773933904783
68	0.3883378492001211
69	0.37168981343757634
70	0.36532767068881866
71	0.34821474017783804
72	0.38962577488462047
73	0.36710290630557796
74	0.3849331884516222
75	0.3543687457259019
76	0.37800352764531087
77	0.3608139392110628
78	0.3585336723999587
79	0.3462166600817718
80	0.3878595721967556
81	0.3634960092081012
82	0.3780141333662219
83	0.3542291135903271
84	0.39418489883332714
85	0.36500300830648685
86	0.36490871527626534
87	0.35462958924452936
88	0.3858130314535255
89	0.3627286478950429
90	0.3646955223007994
91	0.3485354105770049
92	0.3755344923689764
93	0.3561844696682493
94	0.35952367488468695
95	0.3472688240489063
96	0.375478933414491
97	0.3663833625193871
98	0.3834020498857618
99	0.35150145291196816
100	0.38072439034375377
101	0.36119469573774604
102	0.37518868412982675
103	0.33948677885374423
104	0.3823615130240192
105	0.3609580432899627
106	0.38031923701937526
107	0.3482271823808248
108	0.3775338187864545
109	0.3529798520264462
110	0.3617925195164585
111	0.3428106426238179
112	0.3753308350987043
113	0.36511566682813434
114	0.3741958663262067
115	0.34785725232919984
116	0.37491498990087807
117	0.3575604983398063
118	0.3680584707335962
119	0.3408985055141115
120	0.36530633178040145
121	0.3604898051661496
122	0.36972693030468984
123	0.3499453042382047
124	0.36104506837089745
125	0.35074637331620917
126	0.3520543930491497
127	0.3331209292708068
128	0.09421856950700078
129	0.3573808155849307
130	0.3591453654363933
131	0.36926900260035583
132	0.3491327471296973
133	0.3832093223950238
134	0.3647462840497057
135	0.37034065240769554
136	0.32450292626322
137	0.38025203823095804
138	0.3543274492503987
139	0.37362274199001666
140	0.35830486490506486
141	0.3644764640170598
142	0.3721639346210493
143	0.37080893095033685
144	0.333817442273601
145	0.379186578101374
146	0.37391405769527497
147	0.3864998195110536
148	0.36515538343089093
149	0.3858066897672972
150	0.3696512207434725
151	0.375224927782288
152	0.3510266997564309
153	0.37844847991530645
154	0.3628196144396047
155	0.37413042047056055
156	0.3608521603675299
157	0.37957967219871197
158	0.37236140490635944
159	0.36584162671672427
160	0.294750406667871
161	0.3720245990394989
162	0.3413304539408691
163	0.3850009681746774
164	0.3602830072712853
165	0.39048904023867587
166	0.37568116226193504
167	0.37879716412050424
168	0.3646807866190547
169	0.38382421771875336
170	0.37201623816706864
171	0.3821397925192072
172	0.35283436663692397
173	0.3788632128205026
174	0.35277142379992993
175	0.3451497682804271
176	0.3392436053401541
177	0.3537335430459685
178	0.3600194275935225
179	0.3613969582572838
180	0.3478173891128275
181	0.3740693127030826
182	0.35915810068574083
183	0.36195113080648783
184	0.3538454588281765
185	0.36033558935658916
186	0.34083021770093364
187	0.3723844861416974
188	0.34398178526653417
189	0.358924424265467
190	0.3562538270927322
191	0.35071816795963057
192	0.3643942898888286
193	0.35149622251563006
194	0.33834172391879813
195	0.3671172569574605
196	0.31994762140521615
197	0.34510986072427063
198	0.36223963570017753
199	0.36607500033756346
200	0.3555353887495426
201	0.3327285696336547
202	0.36617327519348697
203	0.38017869862936177
204	0.36663616942229527
205	0.3584297402058928
206	0.35109507191316663
207	0.37222125654012483
208	0.37014485404537945
209	0.3748680795276569
210	0.34203891357831967
211	0.3727609993857977
212	0.34855172497189957
213	0.37313733398579085
214	0.3691996520887748
215	0.3737143666711487
216	0.34227807089752227
217	0.3674762456495985
218	0.3633789891297304
219	0.37879552523974186
220	0.36879271909820804
221	0.37120099173723486
222	0.3647961816552343
223	0.36695435513219693
224	0.35427150130865076
225	0.3372193447416327
226	0.3605442109062516
227	0.3504296864950384
228	0.34930588496813164
229	0.3318013454402168
230	0.34546044200165216
231	0.35341557496711634
232	0.36014054995511363
233	0.3504763448101569
234	0.37600512587546936
235	0.362344616853717
236	0.36252949533108186
237	0.33804944681387555
238	0.35056551746597364
239	0.33213090002858525
240	0.3443843477353894
241	0.3672864791950532
242	0.3459386951819629
243	0.34393481801452347
244	0.3252438969106887
245	0.3674830097750856
246	0.3679238077605682
247	0.34912162439251754
248	0.33305326643133604
249	0.36115393210984514
250	0.3641302549954257
251	0.36011212451729296
252	0.36685069133622894
253	0.36276659912969716
254	0.3578270459264241
255	0.3546768334166772
